Product Name,Price,Rating,Best Seller,Brand,Discount,Department,website
"Shatter Me - The Complete Collection (9-Book: Shatter Me, Unravel Me, Ignite Me, Restore Me, Defy Me, Imagine Me, Believe Me, Find Me, Unit Me )",EGP 640.00,4.7,0.0,Generic,36%,Books,Jumia
"Arsus Novel, Part One / Arsus Novel, Part Two",EGP 180.00,4.3,0.0,Generic,0%,Books,Jumia
أبي الذي أكره - عماد رشاد عثمان,EGP 95.00,4.7,0.0,Generic,53%,Books,Jumia
My Grandmother's Guide To Killing Scoundrels / Mirna Al-Mahdi,EGP 80.00,5.0,0.0,Generic,0%,Books,Jumia
Masterpieces Of Herbert George Wells,EGP 300.00,0.0,0.0,Jumia Book,0%,Books,Jumia
CORTECH CHICANE WP SHOE BLACK 46,"EGP 9,600",0.0,No,CORTECH,0%,Shose,Noon
CORTECH Chicane Wp Shoe 8.5,"EGP 10,000",0.0,No,CORTECH,0%,Shose,Noon
Alpinestars FASTER-3 SHOES BKBK 10,"EGP 17,500",0.0,No,Alpinestars,0%,Shose,Noon
Alpinestars FASTER-3 SHOES BKBK 12,"EGP 17,500",0.0,No,Alpinestars,0%,Shose,Noon
Alpinestars FASTER-3 SHOES BKBK 11.5,"EGP 17,500",0.0,No,Alpinestars,0%,Shose,Noon
MTL 9-Tiers Shoe Cabinet Rack Grey 60x30x160cm,EGP 399,2.8,No,MTL,0%,Shose,Noon
LIFESTYLISH Long boot stylish for woman suede heeled - Black LB-3,EGP 499,3.9,No,LIFESTYLISH,41%,Shose,Noon
Generic 4 Tier Home Entryway Multifunctional Shoe and Hat Rack 80*29.5*154cm (Black),EGP 580,3.7,No,Generic,22%,Shose,Noon
LIFESTYLISH Shoes Heels Leather  With A Trinket F-14 - Black,EGP 599,4.2,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Crozier suede heel stylish for women - Black,EGP 449,3.8,No,LIFESTYLISH,6%,Shose,Noon
LIFESTYLISH SN-401 Dotted Leather Heel Shoes - Beige,EGP 599,4.2,No,LIFESTYLISH,14%,Shose,Noon
LIFESTYLISH Lifestylish LB-1 Long boot stylish for woman suede flat - Black,EGP 399,3.5,No,LIFESTYLISH,42%,Shose,Noon
LIFESTYLISH Crozier Leather heel stylish for women - Beige,EGP 449,3.8,No,LIFESTYLISH,6%,Shose,Noon
LIFESTYLISH Ankle Boots G-18 Leather - Black,EGP 399,4.4,No,LIFESTYLISH,50%,Shose,Noon
LIFESTYLISH Leather flat boots in suede with toka- Black G-40,EGP 349,4.0,No,LIFESTYLISH,56%,Shose,Noon
LIFESTYLISH Stylish Leather Heel Boot Ornament - Black R-4,EGP 449,4.0,No,LIFESTYLISH,55%,Shose,Noon
LIFESTYLISH Ankle Boots G-23 Leather - Black,EGP 399,3.4,No,LIFESTYLISH,33%,Shose,Noon
LIFESTYLISH Lifestylesh R-3 Zayer Ornament Leather Heeled Boots Stylish - Beige,EGP 549,4.0,No,LIFESTYLISH,45%,Shose,Noon
LIFESTYLISH Lifestylesh D-6 Ankle boot leather stylish mid heel for woman - Black,EGP 425,3.4,No,LIFESTYLISH,39%,Shose,Noon
LIFESTYLISH Shoes Heels Leather Crystal Shiny F-12 - White,EGP 599,4.1,No,LIFESTYLISH,25%,Shose,Noon
Generic Plastic Metal Shoe Organizer Zigzag 5 Levels Pink,EGP 175,3.7,No,Generic,28%,Shose,Noon
LIFESTYLISH H-3 Comfortable High Heel Sandals For Women - Beige,EGP 699,4.0,No,LIFESTYLISH,6%,Shose,Noon
LIFESTYLISH Sandal Heels Wedge Suede With Diamond Straps W-7 - Beige,EGP 749,2.5,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Shoes High Heels Glossy Leather GZ-7 - Silver,EGP 699,3.8,No,LIFESTYLISH,30%,Shose,Noon
Generic Creative Home Shoe Organizer Rack - Ten Layers Black 30cm,EGP 350,2.6,Yes,Generic,0%,Shose,Noon
LIFESTYLISH Heel Sandal In A Different And Elegant Way H-8 - Beige,EGP 699,4.3,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH Ballerina Flat Crocodile And Leather BN-501 - Black,EGP 449,3.6,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Lifestylesh R-3 Zayer Ornament Leather Heeled Boots Stylish - Black,EGP 549,4.0,No,LIFESTYLISH,45%,Shose,Noon
LIFESTYLISH Lifestylesh Shoes Heels Jeans Fabric SB-10 - Black,EGP 299,2.6,No,LIFESTYLISH,57%,Shose,Noon
LIFESTYLISH Sandal Almaza Leather High Heel  H-5 - Black,EGP 699,3.8,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH Suede wedge heel boots - black BW-10,EGP 449,4.2,No,LIFESTYLISH,59%,Shose,Noon
LIFESTYLISH Sandal Flat Burlap Stylish K-11 - Beige,EGP 599,4.0,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Shoes Heels Leather Stylish GZ-4 - Black,EGP 549,4.2,No,LIFESTYLISH,31%,Shose,Noon
LIFESTYLISH K-7 Flat Sandal Sharaet Haram - Burlap,EGP 599,3.4,No,LIFESTYLISH,14%,Shose,Noon
LIFESTYLISH Shoes Heels Leather With Buckle F-13 - White,EGP 599,4.6,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Sn-W4- Shose Heel Wedges -Havan,EGP 749,4.0,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Lifestylesh Shoes Heels Jeans Fabric SB-10 - Blue,EGP 299,2.6,No,LIFESTYLISH,57%,Shose,Noon
LIFESTYLISH SN-401 Dotted Leather Heel Shoes - White,EGP 599,4.2,No,LIFESTYLISH,14%,Shose,Noon
LIFESTYLISH BN-90 Ballerina Leather Flat For Women - Black,EGP 299,3.2,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH H-3 Comfortable High Heel Sandals For Women - Black,EGP 699,4.0,No,LIFESTYLISH,6%,Shose,Noon
LIFESTYLISH H-2 High Heel Sandal With Diamond Strap - White,EGP 699,4.3,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH H-1 Stylish High Heel Leather Sandal - Black,EGP 699,3.7,No,LIFESTYLISH,12%,Shose,Noon
LIFESTYLISH Ankle Boot R-11 Suede - Beige,EGP 425,3.8,No,LIFESTYLISH,61%,Shose,Noon
LIFESTYLISH Crozier Leather heel stylish for women - Black,EGP 449,3.8,No,LIFESTYLISH,6%,Shose,Noon
LIFESTYLISH SN-12 Leather Rope Heel Sandals - White,EGP 699,3.9,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH Adorable And Comfortable Wedge Sandal Leather SN-W4- Black,EGP 749,4.0,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Heel Sandal In A Different And Elegant Way H-8 - Black,EGP 699,4.3,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH Ankle Boots G-18 Leather - coffee,EGP 399,4.4,No,LIFESTYLISH,50%,Shose,Noon
LIFESTYLISH Shoes Heels Leather  With A Trinket F-14 - White,EGP 599,4.2,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Women Suede Long Boots Tie Back M-70 -Black,EGP 399,4.0,No,LIFESTYLISH,55%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 17-135",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls size 19-145",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 15-125",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
LIFESTYLISH Ballerina Flat Leather BN-500 - Black,EGP 479,4.2,No,LIFESTYLISH,26%,Shose,Noon
LIFESTYLISH Shoes Thin heel Shiny Leather F-28 - Black,EGP 649,1.8,No,LIFESTYLISH,27%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 13-115",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
Activ Fashion Shoes,"EGP 1,345",4.7,No,Activ,45%,Shose,Noon
Ox Fashionable Slip Ons,EGP 188,1.6,No,Ox,45%,Shose,Noon
LIFESTYLISH Shoes Heels Leather With Buckle Elegant F-22- Black,EGP 649,4.3,No,LIFESTYLISH,23%,Shose,Noon
Generic Women Slip On Shoes,EGP 231,5.0,No,Generic,57%,Shose,Noon
now High Top Sneaker,EGP 359,0.0,No,now,0%,Shose,Noon
ANTA Dad Casual Shoes,"EGP 1,945",0.0,No,ANTA,52%,Shose,Noon
LIFESTYLISH Shoe Heeled Leather With Shiny Strap GZ-10 - Black,EGP 699,0.0,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH Shoes mid Heels Leather Stylish GZ-9 - Beige,EGP 649,0.0,No,LIFESTYLISH,23%,Shose,Noon
now High Top Sneaker,EGP 550,0.0,No,now,8%,Shose,Noon
LIFESTYLISH Shoes Heels Leather With mesh F-23- Black,EGP 649,0.0,No,LIFESTYLISH,23%,Shose,Noon
ANTA A-Loop Casual Shoes,"EGP 2,049",5.0,No,ANTA,49%,Shose,Noon
LIFESTYLISH Shoes Heels Leather Crystal Shiny F-12 - Gold,EGP 599,4.1,No,LIFESTYLISH,25%,Shose,Noon
now High Top Sneaker,EGP 459,5.0,No,now,14%,Shose,Noon
Activ Casual Shoes,"EGP 1,042",0.0,No,Activ,47%,Shose,Noon
Generic Slip on sport shoes for unisex 2024,EGP 215,4.3,No,Generic,28%,Shose,Noon
GRINTA Casual Shoes,EGP 361,4.1,No,GRINTA,51%,Shose,Noon
LIFESTYLISH Shoes Heels Leather Stylish GZ-4 - Beige,EGP 549,4.2,No,LIFESTYLISH,8%,Shose,Noon
Activ Fashion Shoes,"EGP 1,298",5.0,No,Activ,47%,Shose,Noon
Vbranda Flat Capotone Sneakers On The Sides Elegant Leather-GOLD,EGP 449,0.0,No,Vbranda,43%,Shose,Noon
STATE 8 Men's fabric shoes,EGP 418,5.0,No,STATE,65%,Shose,Noon
Mintra Sport Shoes for Women,EGP 620,4.5,No,Mintra,37%,Shose,Noon
ZELDA Fashionable Slip on,EGP 228,4.4,No,ZELDA,53%,Shose,Noon
LIFESTYLISH Shoes Satin Material Elegant F-29 -  Silver,EGP 649,5.0,No,LIFESTYLISH,27%,Shose,Noon
Premoda Fancy Faux Leather Lace-Up Sneakers,EGP 544,5.0,No,Premoda,14%,Shose,Noon
Mintra Urban Flat Shoes for Women,EGP 926.85,0.0,No,Mintra,28%,Shose,Noon
Activ Fashion Shoes,"EGP 1,381",5.0,No,Activ,47%,Shose,Noon
Desert Minimalist Lace Up Flat Sneakers Black,EGP 279,3.6,No,Desert,42%,Shose,Noon
Activ Fashion Shoes,"EGP 1,277",0.0,No,Activ,47%,Shose,Noon
DejaVu Stitched Details Lace Up Sneakers,EGP 914,5.0,No,DejaVu,29%,Shose,Noon
DejaVu Flat Loafer Shoes,EGP 729.90,5.0,No,DejaVu,32%,Shose,Noon
DeFacto Woman Sport Shoes,"EGP 2,699",4.7,No,DeFacto,10%,Shose,Noon
BOU Buckled Ballerina Shoes,EGP 560.60,0.0,No,BOU,25%,Shose,Noon
now High Top Sneaker,EGP 429,0.0,No,now,0%,Shose,Noon
Generic Women Slip On Shoes,EGP 231,5.0,No,Generic,57%,Shose,Noon
Activ Fashion Shoes,"EGP 1,198",5.0,No,Activ,47%,Shose,Noon
DejaVu Flat Loafer Shoes,EGP 729.90,3.8,No,DejaVu,32%,Shose,Noon
DeFacto Girl Shoes,"EGP 1,199",0.0,No,DeFacto,20%,Shose,Noon
Desert Knitted Slip-on Walking Shoes For Women,EGP 259,3.3,No,Desert,43%,Shose,Noon
Coup Fashionable Shoes,EGP 659,4.0,No,Coup,67%,Shose,Noon
LIFESTYLISH Shoes Heel Leather With Two Buckle F-25 - Black,EGP 649,0.0,No,LIFESTYLISH,27%,Shose,Noon
ANTA Lifestyle Casual Shoes,"EGP 3,599",0.0,No,ANTA,25%,Shose,Noon
now High Top Sneaker,EGP 459,0.0,No,now,17%,Shose,Noon
LIFESTYLISH Shoes Flat Purlap With Buckle SF-53 - Beige,EGP 449,0.0,No,LIFESTYLISH,35%,Shose,Noon
LIFESTYLISH SN-401 Dotted Leather Heel Shoes - Black,EGP 599,4.2,No,LIFESTYLISH,14%,Shose,Noon
High Streets Women's leather shoes,EGP 511,0.0,No,High,60%,Shose,Noon
Generic Slip on sport shoes for unisex 2024,EGP 185,4.6,No,Generic,26%,Shose,Noon
Desert Men's Fashion Leather Flat Sneakers With Bold Side Color Design,EGP 279,4.4,No,Desert,42%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 17-135",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls size 19-145",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 15-125",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
DejaVu Flatform Sandal Shoes,EGP 914,4.7,No,DejaVu,29%,Shose,Noon
DeFacto Man Sport Shoes,"EGP 1,749",3.7,No,DeFacto,30%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 13-115",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
Activ Fashion Shoes,"EGP 1,183",0.0,No,Activ,47%,Shose,Noon
now High Top Sneaker,EGP 400,0.0,No,now,0%,Shose,Noon
Generic Minimalist Leather Ankle Boot Sneakers,"EGP 1,400",0.0,No,Generic,0%,Shose,Noon
LIFESTYLISH Shoes Heel Leather transparent F-30 - Silver,EGP 649,5.0,No,LIFESTYLISH,23%,Shose,Noon
now High Top Sneaker,EGP 529,2.4,No,now,19%,Shose,Noon
ANTA Outdoor Shoes Anti-Slip Grip Shoes,"EGP 1,945",5.0,No,ANTA,52%,Shose,Noon
STARTER Elegance Women Sneakers,"EGP 1,590",5.0,No,STARTER,0%,Shose,Noon
DeFacto Girl Shoes,"EGP 1,199",0.0,No,DeFacto,20%,Shose,Noon
now High Top Sneaker,EGP 529,0.0,No,now,0%,Shose,Noon
LIFESTYLISH Shoes mid Heels Leather Elegant  GZ-8 - Black,EGP 599,0.0,No,LIFESTYLISH,29%,Shose,Noon
DeFacto Girl Shoes,"EGP 1,039",4.6,No,DeFacto,20%,Shose,Noon
Coup Fashionable Shoes,EGP 815,0.0,No,Coup,67%,Shose,Noon
DejaVu Flat Loafer Shoes,EGP 729.90,4.4,No,DejaVu,32%,Shose,Noon
SKECHERS Go Walk Joy Lace Up Shoes,"EGP 2,740",5.0,No,SKECHERS,47%,Shose,Noon
LIFESTYLISH Shoe Heel Leather With Bow F-27- Beige,EGP 649,5.0,No,LIFESTYLISH,27%,Shose,Noon
GRINTA Casual Shoes,EGP 361,5.0,No,GRINTA,51%,Shose,Noon
LIFESTYLISH Shoes Heels Leather With Buckle Elegant F-22- White,EGP 649,4.3,No,LIFESTYLISH,23%,Shose,Noon
Ox Fashionable Slip Ons,EGP 188,0.0,No,Ox,45%,Shose,Noon
Adidas Ozelle Cloudfoam Lifestyle Running Shoes,"EGP 4,399",4.7,No,Adidas,20%,Shose,Noon
Coup Fashionable Shoes,EGP 659,0.0,No,Coup,67%,Shose,Noon
STARTER StepSync Women’s Shoes,EGP 872,5.0,No,STARTER,0%,Shose,Noon
ANTA Casual Shoes,"EGP 1,759",4.5,No,ANTA,55%,Shose,Noon
STATE 8 Men's fabric shoes,EGP 547.95,0.0,No,STATE,54%,Shose,Noon
GRINTA Casual Shoes,EGP 368,0.0,No,GRINTA,50%,Shose,Noon
STARTER Elegance Women Sneakers,"EGP 1,590",5.0,No,STARTER,0%,Shose,Noon
LIFESTYLISH Ballerina Flat Leather Elegant BN-8 - White,EGP 249,5.0,No,LIFESTYLISH,50%,Shose,Noon
Ox Fashionable Slip Ons,EGP 209,0.0,No,Ox,46%,Shose,Noon
LIFESTYLISH Shoe Heeled Leather With Shiny Strap GZ-10 - White,EGP 699,0.0,No,LIFESTYLISH,22%,Shose,Noon
LIFESTYLISH Shoes Heels Leather SN-813 - Fuchsia-White,EGP 299,0.0,No,LIFESTYLISH,57%,Shose,Noon
Mintra Sport Shoes for Women,"EGP 1,048",4.1,No,Mintra,30%,Shose,Noon
STATE 8 Men's fabric shoes,EGP 547.95,0.0,No,STATE,54%,Shose,Noon
Qupid Reba Textured Slip-Ons Black,EGP 699,3.6,No,Qupid,30%,Shose,Noon
LIFESTYLISH Shoe Heel Leather Grain Awesome GZ-12 - White,EGP 699,5.0,No,LIFESTYLISH,22%,Shose,Noon
Pavo Casual Lace-up With Round Toe Niarobi Sneakers White,EGP 840,4.4,No,Pavo,10%,Shose,Noon
LIFESTYLISH Ballerina Flat Crocodile And Leather BN-501 - Beige,EGP 449,3.6,No,LIFESTYLISH,25%,Shose,Noon
LIFESTYLISH Shoes Heels Leather Crystal Shiny F-12 - White,EGP 599,4.1,No,LIFESTYLISH,25%,Shose,Noon
Mintra Sport Shoes for Men,EGP 743,5.0,No,Mintra,50%,Shose,Noon
now High Top Sneaker,EGP 529,0.0,No,now,0%,Shose,Noon
now High Top Sneaker,EGP 459,0.0,No,now,17%,Shose,Noon
now High Top Sneaker,EGP 590,4.0,No,now,0%,Shose,Noon
LIFESTYLISH SN-401 Dotted Leather Heel Shoes - Beige,EGP 599,4.2,No,LIFESTYLISH,14%,Shose,Noon
now High Top Sneaker,EGP 550,0.0,No,now,0%,Shose,Noon
LIFESTYLISH Lifestylesh E-75  Hand Stylish Leather By Ligament And Zippers - Beige,EGP 299,0.0,No,LIFESTYLISH,50%,Shose,Noon
DeFacto Unisex Sport Shoes,"EGP 1,399",5.0,No,DeFacto,30%,Shose,Noon
now High Top Sneaker,EGP 489,0.0,No,now,0%,Shose,Noon
GRINTA Casual Shoes,EGP 361,3.5,No,GRINTA,51%,Shose,Noon
now High Top Sneaker,EGP 550,0.0,No,now,0%,Shose,Noon
STARTER ActiveToes Kids Sneakers,"EGP 1,190",3.9,No,STARTER,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 17-135",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls size 19-145",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 15-125",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
STATE 8 Men's Classic Shoe,EGP 735,4.6,No,STATE,63%,Shose,Noon
STATE 8 Men's Classic Genuine Leather Shoe,EGP 598.55,5.0,No,STATE,53%,Shose,Noon
"QSHOP QSHOP® Comfort and Smooth Movement All Day Comfort & Durability Every Step for Renewed Comfort & Lightweight Design for All Activities, Boys & Girls Size 13-115",EGP 430,0.0,No,QSHOP,0%,Shose,Noon
STARTER Women Essential Sneakers,"EGP 1,590",4.6,No,STARTER,0%,Shose,Noon
DejaVu Slip On Strassed Allover Self Patterned Sneakers,EGP 769,0.0,No,DejaVu,0%,Shose,Noon
STARTER StepSync Women’s Shoes,EGP 872,4.4,No,STARTER,0%,Shose,Noon
Mr.joe Suede Platform Slip On Shoes With Red Sole and Decorative Tassel - Black,EGP 759,5.0,No,Mr.joe,20%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
ZELDA Fashionable Slip on,EGP 240,4.3,No,ZELDA,50%,Shose,Noon
now High Top Sneaker,EGP 550,0.0,No,now,0%,Shose,Noon
DeFacto Shoes for Women,"EGP 1,249",0.0,No,DeFacto,50%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
STARTER StepSync Women’s Shoes,"EGP 1,590",4.6,No,STARTER,0%,Shose,Noon
DeFacto Boy Shoes,"EGP 1,219",4.0,No,DeFacto,28%,Shose,Noon
Soul Casual Lace Up Sneakers - White,EGP 669,0.0,No,Soul,0%,Shose,Noon
STATE 8 Men's fabric shoes,EGP 547.95,0.0,No,STATE,54%,Shose,Noon
DejaVu Block Slipper Shoes,EGP 914,5.0,No,DejaVu,29%,Shose,Noon
LIFESTYLISH SN Leather Heel Bow - Blue sky,EGP 299,3.6,No,LIFESTYLISH,50%,Shose,Noon
SKECHERS Bobs Unity Lace Up Shoes,"EGP 3,357",0.0,No,SKECHERS,47%,Shose,Noon
STATE 8 Men's fabric shoes,EGP 547.95,0.0,No,STATE,54%,Shose,Noon
LIFESTYLISH Shoes Heels Jeans Fabric SB-10 - Dark Blue,EGP 299,2.6,No,LIFESTYLISH,57%,Shose,Noon
STATE 8 Men's Classic Genuine Leather Shoe,EGP 735,5.0,No,STATE,63%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 699,0.0,No,Generic,0%,Shose,Noon
DejaVu Slip On Strased Mid Heeled Slipper,EGP 799.65,4.1,No,DejaVu,32%,Shose,Noon
High Streets Women's leather shoes,EGP 547.95,5.0,No,High,54%,Shose,Noon
Desert Basic Flat Sneaker Faux leather For Men Black,EGP 279,3.6,No,Desert,42%,Shose,Noon
Coup Fashionable Shoes,EGP 659,0.0,No,Coup,67%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
DeFacto Shoes for Women,"EGP 1,999",0.0,No,DeFacto,20%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 529,0.0,No,Generic,0%,Shose,Noon
STARTER StepSync Women’s Shoes,EGP 872,5.0,No,STARTER,0%,Shose,Noon
STATE 8 Men's Classic Genuine Leather Shoe,EGP 598.55,0.0,No,STATE,53%,Shose,Noon
Generic Women Slip On Shoes,EGP 231,5.0,No,Generic,57%,Shose,Noon
STARTER DivaWalk Women Sneakers,EGP 975,5.0,No,STARTER,0%,Shose,Noon
STATE 8 Men's Classic Genuine Leather Shoe,EGP 735,0.0,No,STATE,63%,Shose,Noon
Mr.joe Lace Up Round Toecap Flat Sneakers - Black,"EGP 1,519",4.0,No,Mr.joe,0%,Shose,Noon
LIFESTYLISH Shoes Heel Leather  F-25 - Pink,EGP 649,0.0,No,LIFESTYLISH,27%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 689,0.0,No,Generic,0%,Shose,Noon
STARTER EliteSteps Men Sneakers,"EGP 1,590",4.8,No,STARTER,0%,Shose,Noon
Coup Fashionable Shoes,EGP 659,0.0,No,Coup,67%,Shose,Noon
STATE 8 Men's Classic Genuine Leather Shoe,EGP 735,0.0,No,STATE,63%,Shose,Noon
LIFESTYLISH KO-73 Leather Sneakers With Snap Closure - White Green,EGP 479,0.0,No,LIFESTYLISH,40%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 669,0.0,No,Generic,0%,Shose,Noon
Generic Leather Fashionable Low Top Sneakers,EGP 699,0.0,No,Generic,0%,Shose,Noon
STARTER ActiveToes Kids Sneakers,"EGP 1,190",5.0,No,STARTER,0%,Shose,Noon
LIFESTYLISH Ankle Boot Mid Heels Leather With Zipper E-96 - Black,EGP 349,2.3,No,LIFESTYLISH,65%,Shose,Noon
now High Top Sneaker,EGP 550,0.0,No,now,0%,Shose,Noon
